,user_id,register_time,recently_logged,number_of_classes_join,number_of_classes_out,learn_time,school
17310,用户26760,2020/2/20 11:19,2020/6/10 12:21,1,0,"1,953.70",0
17311,用户26759,2020/2/20 11:18,2020/2/20 11:19,0,0,139.93,0
17312,用户26758,2020/2/20 11:16,2020/2/20 11:16,0,0,0,0
17313,用户26757,2020/2/20 11:14,2020/2/20 11:14,1,0,0,0
17314,用户26756,2020/2/20 11:12,2020/5/2 16:29,1,0,808.63,0
17315,用户26755,2020/2/20 11:11,2020/6/13 9:39,3,0,"1,667.47",0
17316,用户26748,2020/2/20 11:09,2020/6/12 11:22,1,0,372.05,浙江经贸职业技术学院
17317,用户26749,2020/2/20 11:09,2020/3/24 15:26,1,0,"1,366.80",浙江经贸职业技术学院
17318,用户26750,2020/2/20 11:09,2020/2/20 11:09,1,0,0,浙江经贸职业技术学院
17319,用户26751,2020/2/20 11:09,2020/4/10 17:38,1,0,"1,913.38",浙江经贸职业技术学院
17320,用户26752,2020/2/20 11:09,2020/4/3 19:56,1,0,"4,396.93",浙江经贸职业技术学院
17321,用户26753,2020/2/20 11:09,2020/3/27 13:40,1,0,998.42,浙江经贸职业技术学院
17322,用户26754,2020/2/20 11:09,2020/4/7 16:03,1,0,"3,605.70",浙江经贸职业技术学院
17323,用户26742,2020/2/20 11:09,2020/2/20 11:09,1,0,0,浙江经贸职业技术学院
17324,用户26743,2020/2/20 11:09,2020/3/13 15:15,1,0,782.18,浙江经贸职业技术学院
17325,用户26744,2020/2/20 11:09,2020/4/10 17:53,1,0,775.9,浙江经贸职业技术学院
17326,用户26745,2020/2/20 11:09,2020/4/7 18:26,1,0,"1,721.42",浙江经贸职业技术学院
17327,用户26746,2020/2/20 11:09,2020/4/1 18:08,1,0,774.1,浙江经贸职业技术学院
17328,用户26747,2020/2/20 11:09,2020/4/3 9:52,1,0,169.75,浙江经贸职业技术学院
17329,用户26736,2020/2/20 11:09,2020/4/3 13:31,1,0,528.82,浙江经贸职业技术学院
17330,用户26737,2020/2/20 11:09,2020/3/9 20:03,1,0,727.42,浙江经贸职业技术学院
17331,用户26738,2020/2/20 11:09,2020/2/20 11:09,1,0,0,浙江经贸职业技术学院
17332,用户26739,2020/2/20 11:09,2020/2/24 16:41,1,0,10.05,浙江经贸职业技术学院
17333,用户26740,2020/2/20 11:09,2020/3/25 22:29,1,0,147.58,浙江经贸职业技术学院
17334,用户26741,2020/2/20 11:09,2020/4/1 19:31,1,0,918.75,浙江经贸职业技术学院
17335,用户26730,2020/2/20 11:09,2020/3/30 14:55,1,0,828.9,浙江经贸职业技术学院
17336,用户26731,2020/2/20 11:09,2020/3/30 22:08,1,0,94.65,浙江经贸职业技术学院
17337,用户26732,2020/2/20 11:09,2020/4/26 11:56,1,0,154.15,浙江经贸职业技术学院
17338,用户26733,2020/2/20 11:09,2020/4/10 17:46,1,0,940.53,浙江经贸职业技术学院
17339,用户26734,2020/2/20 11:09,2020/3/1 22:21,1,0,31.5,浙江经贸职业技术学院
17340,用户26735,2020/2/20 11:09,2020/3/27 19:10,1,0,"1,325.45",浙江经贸职业技术学院
17341,用户26722,2020/2/20 11:09,2020/4/16 13:05,1,0,"1,070.33",浙江经贸职业技术学院
17342,用户26723,2020/2/20 11:09,2020/4/2 12:04,1,0,"1,119.18",浙江经贸职业技术学院
17343,用户26724,2020/2/20 11:09,2020/2/20 11:09,1,0,0,浙江经贸职业技术学院
17344,用户26725,2020/2/20 11:09,2020/4/2 8:29,1,0,353.2,浙江经贸职业技术学院
17345,用户26726,2020/2/20 11:09,2020/4/1 17:01,1,0,955.1,浙江经贸职业技术学院
17346,用户26727,2020/2/20 11:09,2020/3/5 19:34,1,0,663.68,浙江经贸职业技术学院
17347,用户26728,2020/2/20 11:09,2020/3/12 23:43,1,0,103.52,浙江经贸职业技术学院
17348,用户26729,2020/2/20 11:09,2020/3/29 15:47,1,0,185.38,浙江经贸职业技术学院
17349,用户26716,2020/2/20 11:09,2020/2/21 16:24,1,0,0,浙江经贸职业技术学院
17350,用户26717,2020/2/20 11:09,2020/3/28 13:25,1,0,14.83,浙江经贸职业技术学院
17351,用户26718,2020/2/20 11:09,2020/3/20 20:37,1,0,257.77,浙江经贸职业技术学院
17352,用户26719,2020/2/20 11:09,2020/3/29 15:21,1,0,87.47,浙江经贸职业技术学院
17353,用户26720,2020/2/20 11:09,2020/3/2 18:37,1,0,268.48,浙江经贸职业技术学院
17354,用户26721,2020/2/20 11:09,2020/4/2 11:56,1,0,"1,033.33",浙江经贸职业技术学院
17355,用户26714,2020/2/20 11:09,2020/2/20 11:09,1,0,0,浙江经贸职业技术学院
17356,用户26715,2020/2/20 11:09,2020/2/21 16:36,1,0,0,浙江经贸职业技术学院
17357,用户26713,2020/2/20 10:55,2020/4/10 22:36,0,0,"1,059.72",0
17358,用户26712,2020/2/20 10:53,2020/3/12 16:31,3,0,362.15,浙江经贸职业技术学院
17359,用户26711,2020/2/20 10:51,2020/2/20 10:51,1,0,0,0
17360,用户26710,2020/2/20 10:50,2020/2/20 10:50,0,0,0,0
17361,用户26709,2020/2/20 10:42,2020/2/20 10:43,2,0,4.48,0
17362,用户26708,2020/2/20 10:41,2020/6/15 16:20,1,0,23.32,0
17363,用户26707,2020/2/20 10:38,2020/6/15 17:04,3,0,"2,932.77",0
17364,用户26706,2020/2/20 10:26,2020/2/20 10:56,0,0,0,0
17365,用户26705,2020/2/20 10:25,2020/4/29 16:29,2,0,"2,142.93",0
17366,用户26704,2020/2/20 10:24,2020/2/20 10:25,1,0,0,0
17367,用户26703,2020/2/20 10:23,2020/2/21 16:50,0,0,1.03,0
17368,用户26702,2020/2/20 10:21,2020/3/9 13:57,2,0,6.58,0
17369,用户26701,2020/2/20 10:21,2020/3/22 22:29,2,0,863.83,0
17370,用户26700,2020/2/20 10:17,2020/4/1 20:52,1,0,"2,249.18",0
17371,用户26699,2020/2/20 10:13,2020/2/20 10:13,0,0,0,0
17372,用户26698,2020/2/20 10:11,2020/2/20 10:25,0,0,0.72,0
17373,用户26697,2020/2/20 10:05,2020/2/20 10:06,0,0,0,0
17374,用户26696,2020/2/20 10:01,2020/2/20 10:01,1,0,303.15,0
17375,用户26695,2020/2/20 9:55,2020/6/3 9:31,5,0,"1,953.32",0
17376,用户26694,2020/2/20 9:52,2020/3/12 10:49,6,0,"2,680.95",0
17377,用户26693,2020/2/20 9:48,2020/5/11 10:00,2,0,159.05,0
17378,用户26692,2020/2/20 9:46,2020/3/19 13:18,0,0,247.47,0
17379,用户26691,2020/2/20 9:43,2020/3/2 20:32,0,0,40.43,0
17380,用户26690,2020/2/20 9:37,2020/2/20 9:37,0,0,0,0
17381,用户26689,2020/2/20 9:18,2020/5/7 8:18,2,0,"2,688.20",0
17382,用户26688,2020/2/20 9:09,2020/2/20 9:09,0,0,0,0
17383,用户26687,2020/2/20 9:07,2020/5/25 14:46,3,0,"4,576.33",0
17384,用户26686,2020/2/20 8:51,2020/3/1 10:19,2,0,5.05,0
17385,用户26685,2020/2/20 8:37,2020/5/26 9:20,2,0,876.62,0
17386,用户26684,2020/2/20 8:30,2020/2/20 8:30,0,0,0,0
17387,用户26683,2020/2/20 8:19,2020/2/20 8:19,0,0,1.5,0
17388,用户26682,2020/2/20 8:11,2020/3/24 22:48,2,0,7.25,0
17389,用户26681,2020/2/20 8:06,2020/5/14 22:12,1,0,"5,097.72",0
17390,用户26680,2020/2/20 8:05,2020/2/20 8:05,1,0,0.47,0
17391,用户26679,2020/2/20 3:41,2020/5/3 16:21,6,2,"10,949.38",0
17392,用户26678,2020/2/20 2:06,2020/6/11 22:54,2,0,"1,358.60",0
17393,用户26677,2020/2/20 1:10,2020/5/22 23:05,2,0,"3,713.70",0
17394,用户26676,2020/2/20 0:47,2020/4/12 22:21,2,0,909.97,0
17395,用户26675,2020/2/19 23:41,2020/2/20 10:44,1,0,0,0
17396,用户26674,2020/2/19 23:23,2020/6/11 11:45,3,0,"20,292.92",0
17397,用户26673,2020/2/19 23:14,2020/4/18 21:38,2,1,"1,500.78",0
17398,用户26672,2020/2/19 22:50,2020/2/19 22:50,1,0,0.62,0
17399,用户26671,2020/2/19 22:46,2020/6/14 21:56,2,0,"3,045.05",0
17400,用户26670,2020/2/19 22:45,2020/2/19 22:59,2,0,0,0
17401,用户26669,2020/2/19 22:33,2020/2/19 22:34,0,0,0,0
17402,用户26668,2020/2/19 22:22,2020/3/6 11:48,2,0,4.33,0
17403,用户26667,2020/2/19 22:21,2020/6/8 21:32,1,0,"2,303.33",0
17404,用户26666,2020/2/19 22:17,2020/2/19 22:17,1,0,2.03,0
17405,用户26665,2020/2/19 22:16,2020/2/19 22:16,1,0,8.67,0
17406,用户26664,2020/2/19 22:12,2020/4/26 21:27,1,0,0.15,0
17407,用户26663,2020/2/19 22:11,2020/4/29 8:10,3,0,64.82,0
17408,用户26662,2020/2/19 22:09,2020/3/1 13:01,1,1,168.17,0
17409,用户26661,2020/2/19 22:07,2020/6/15 14:38,2,0,"3,248.43",0
17410,用户26660,2020/2/19 22:06,2020/5/22 21:14,5,0,480.02,0
17411,用户26659,2020/2/19 22:02,2020/3/17 17:49,2,0,0,0
17412,用户26658,2020/2/19 21:55,2020/5/17 19:37,4,0,571.77,0
17413,用户26657,2020/2/19 21:54,2020/5/25 21:00,6,0,"5,665.08",0
17414,用户26656,2020/2/19 21:47,2020/2/19 21:47,1,0,0,0
17415,用户26655,2020/2/19 21:39,2020/2/19 21:39,0,0,1.83,0
17416,用户26654,2020/2/19 21:23,2020/2/19 21:55,1,0,12.13,0
17417,用户26653,2020/2/19 21:05,2020/4/23 19:38,3,0,"1,057.67",0
17418,用户26652,2020/2/19 21:03,2020/5/16 13:45,3,0,"3,134.25",0
17419,用户26651,2020/2/19 21:00,2020/3/21 9:53,0,0,"4,662.97",0
17420,用户26650,2020/2/19 20:57,2020/4/29 7:46,2,0,"1,208.93",0
17421,用户26649,2020/2/19 20:53,2020/4/18 9:55,1,0,"3,548.70",0
17422,用户26648,2020/2/19 20:44,2020/4/6 23:03,3,0,"4,115.17",0
17423,用户26647,2020/2/19 20:41,2020/3/10 8:56,3,0,15.62,0
17424,用户26646,2020/2/19 20:35,2020/3/19 19:47,4,0,"3,003.55",0
17425,用户26645,2020/2/19 20:31,2020/2/19 20:31,2,1,0,0
17426,用户26644,2020/2/19 20:31,2020/4/30 9:41,2,1,"2,649.52",0
17427,用户26643,2020/2/19 20:29,2020/3/26 22:03,5,0,"1,495.48",0
17428,用户26642,2020/2/19 20:28,2020/4/20 8:26,2,1,"1,214.83",0
17429,用户26641,2020/2/19 20:24,2020/4/19 10:15,2,1,"1,501.10",0
17430,用户26640,2020/2/19 20:18,2020/5/3 22:58,6,0,"9,493.92",0
17431,用户26639,2020/2/19 20:12,2020/4/1 12:44,1,0,393.98,长江大学
17432,用户26638,2020/2/19 20:11,2020/2/19 20:11,0,0,0,0
17433,用户26637,2020/2/19 20:10,2020/2/19 20:11,1,0,0.33,0
17434,用户26636,2020/2/19 20:07,2020/4/21 15:21,2,1,"3,534.58",0
17435,用户26635,2020/2/19 20:06,2020/6/4 18:06,2,0,"7,611.02",0
17436,用户26634,2020/2/19 20:03,2020/4/21 23:54,2,1,102.35,0
17437,用户26633,2020/2/19 20:02,2020/3/12 22:54,1,0,103.05,0
17438,用户26632,2020/2/19 19:50,2020/2/19 20:02,0,0,0,0
17439,用户26631,2020/2/19 19:48,2020/2/19 19:48,1,0,0,0
17440,用户26630,2020/2/19 19:47,2020/2/19 19:47,0,0,0,0
17441,用户26629,2020/2/19 19:46,2020/2/19 19:52,0,0,0,0
17442,用户26628,2020/2/19 19:45,2020/5/6 14:11,2,0,751.82,0
17443,用户26627,2020/2/19 19:41,2020/2/19 19:41,3,1,0,0
17444,用户26626,2020/2/19 19:36,2020/4/30 23:53,7,0,"14,389.68",0
17445,用户26625,2020/2/19 19:35,2020/3/22 22:09,5,0,"2,244.25",0
17446,用户26624,2020/2/19 19:33,2020/5/8 15:01,2,1,"3,826.10",0
17447,用户26623,2020/2/19 19:32,2020/3/17 19:47,2,0,"1,822.20",0
17448,用户26622,2020/2/19 19:28,2020/4/19 14:52,2,1,"3,730.25",0
17449,用户26621,2020/2/19 19:27,2020/3/11 13:18,2,0,43.27,0
17450,用户26620,2020/2/19 19:25,2020/2/19 19:25,1,0,20.25,0
17451,用户26619,2020/2/19 19:23,2020/2/19 19:23,0,0,0.38,0
17452,用户26618,2020/2/19 19:23,2020/2/19 19:23,0,0,0,0
17453,用户26617,2020/2/19 19:20,2020/4/19 15:20,2,1,55.87,0
17454,用户26616,2020/2/19 19:19,2020/4/19 9:16,2,1,"2,279.87",0
17455,用户26615,2020/2/19 19:16,2020/3/18 19:42,2,0,"2,866.90",0
17456,用户26614,2020/2/19 19:06,2020/4/18 23:37,2,1,"1,683.82",0
17457,用户26613,2020/2/19 19:02,2020/4/19 23:31,2,1,"3,861.00",0
17458,用户26612,2020/2/19 19:01,2020/2/19 19:22,0,0,0,0
17459,用户26611,2020/2/19 18:59,2020/5/7 9:04,2,1,"1,040.07",0
17460,用户26610,2020/2/19 18:59,2020/4/12 23:01,2,1,"1,003.98",0
17461,用户26609,2020/2/19 18:58,2020/4/11 20:26,2,1,"1,088.72",0
17462,用户26608,2020/2/19 18:53,2020/3/28 10:35,7,0,"10,020.08",0
17463,用户26607,2020/2/19 18:53,2020/3/29 15:56,0,0,"2,415.53",0
17464,用户26606,2020/2/19 18:51,2020/4/19 16:09,2,1,754.08,广州番禺职业技术学院
17465,用户26605,2020/2/19 18:49,2020/4/13 10:16,2,1,"3,590.65",0
17466,用户26604,2020/2/19 18:48,2020/4/11 18:41,2,1,637.77,0
17467,用户26603,2020/2/19 18:40,2020/4/21 10:38,2,1,"2,476.68",0
17468,用户26602,2020/2/19 18:37,2020/4/1 11:27,3,0,"1,955.42",0
17469,用户26601,2020/2/19 18:33,2020/6/1 19:47,4,0,"6,479.93",0
17470,用户26600,2020/2/19 18:33,2020/2/19 18:33,0,0,0.78,0
17471,用户26599,2020/2/19 18:32,2020/4/30 8:48,2,1,"4,694.48",0
17472,用户26598,2020/2/19 18:31,2020/4/27 2:40,2,1,11.9,0
17473,用户26597,2020/2/19 18:31,2020/4/18 23:34,2,1,"1,682.38",0
17474,用户26596,2020/2/19 18:26,2020/5/8 14:27,2,1,"2,525.20",0
17475,用户26595,2020/2/19 18:25,2020/4/19 14:55,2,1,"5,122.27",0
17476,用户26594,2020/2/19 18:25,2020/4/27 10:01,2,1,"3,372.13",0
17477,用户26593,2020/2/19 18:24,2020/5/8 7:49,3,0,262.68,0
17478,用户26592,2020/2/19 18:24,2020/4/21 10:00,2,1,900.7,0
17479,用户26591,2020/2/19 18:24,2020/4/23 16:53,2,1,"1,215.85",0
17480,用户26590,2020/2/19 18:24,2020/4/19 17:09,2,1,"1,694.95",0
17481,用户26589,2020/2/19 18:23,2020/4/13 8:18,3,2,934.05,0
17482,用户26588,2020/2/19 18:23,2020/4/18 9:38,2,1,"1,270.98",0
17483,用户26586,2020/2/19 18:22,2020/4/4 21:57,2,1,716.22,0
17484,用户26587,2020/2/19 18:22,2020/5/21 0:51,0,0,0,0
17485,用户26585,2020/2/19 18:22,2020/4/11 10:16,2,1,767.6,0
17486,用户26584,2020/2/19 18:21,2020/4/20 9:53,2,1,"3,833.90",0
17487,用户26583,2020/2/19 18:18,2020/4/17 14:20,2,1,"1,601.35",0
17488,用户26582,2020/2/19 18:12,2020/4/20 9:47,2,1,"1,122.33",0
17489,用户26581,2020/2/19 18:11,2020/5/19 20:23,2,1,882.2,0
17490,用户26580,2020/2/19 18:10,2020/2/19 18:11,1,0,0,0
17491,用户26578,2020/2/19 18:06,2020/5/20 15:18,2,0,"2,091.55",惠州学院
17492,用户26579,2020/2/19 18:06,2020/4/9 10:18,2,0,"1,177.78",惠州学院
17493,用户26576,2020/2/19 18:05,2020/6/9 18:31,2,0,"4,879.52",惠州学院
17494,用户26577,2020/2/19 18:05,2020/2/19 18:05,1,0,0,惠州学院
17495,用户26568,2020/2/19 18:05,2020/6/9 18:48,5,0,"8,096.47",惠州学院
17496,用户26569,2020/2/19 18:05,2020/5/17 9:16,2,0,"1,323.37",惠州学院
17497,用户26570,2020/2/19 18:05,2020/5/13 10:19,3,0,"7,208.22",惠州学院
17498,用户26571,2020/2/19 18:05,2020/6/15 22:22,5,0,"5,678.97",惠州学院
17499,用户26572,2020/2/19 18:05,2020/6/16 19:39,5,0,"6,487.88",惠州学院
17500,用户26573,2020/2/19 18:05,2020/6/9 22:56,3,0,"4,281.30",惠州学院
17501,用户26574,2020/2/19 18:05,2020/6/14 22:20,5,0,"9,006.18",惠州学院
17502,用户26575,2020/2/19 18:05,2020/6/12 10:12,2,0,"1,969.52",惠州学院
17503,用户26561,2020/2/19 18:05,2020/5/4 15:18,1,0,"3,004.88",惠州学院
17504,用户26562,2020/2/19 18:05,2020/6/12 10:14,1,0,"9,199.92",惠州学院
17505,用户26563,2020/2/19 18:05,2020/5/17 19:33,1,0,"3,681.70",惠州学院
17506,用户26564,2020/2/19 18:05,2020/5/5 17:47,1,0,"1,673.92",惠州学院
17507,用户26565,2020/2/19 18:05,2020/6/13 19:25,2,0,"7,467.02",惠州学院
17508,用户26566,2020/2/19 18:05,2020/6/9 20:23,4,0,"6,238.77",惠州学院
17509,用户26567,2020/2/19 18:05,2020/6/10 14:04,2,0,"3,970.32",惠州学院
17510,用户26554,2020/2/19 18:05,2020/4/22 15:10,3,0,"8,022.72",惠州学院
17511,用户26555,2020/2/19 18:05,2020/6/9 17:35,2,0,"1,428.80",惠州学院
17512,用户26556,2020/2/19 18:05,2020/5/26 13:59,3,0,"1,676.93",惠州学院
17513,用户26557,2020/2/19 18:05,2020/6/10 9:53,1,0,"2,732.80",惠州学院
17514,用户26558,2020/2/19 18:05,2020/6/12 12:15,1,0,"2,173.02",惠州学院
17515,用户26559,2020/2/19 18:05,2020/4/5 13:27,1,0,477.5,惠州学院
17516,用户26560,2020/2/19 18:05,2020/6/15 8:36,3,0,"10,607.95",惠州学院
17517,用户26547,2020/2/19 18:05,2020/3/1 21:21,1,0,418.68,惠州学院
17518,用户26548,2020/2/19 18:05,2020/6/9 15:49,5,3,"5,990.50",惠州学院
17519,用户26549,2020/2/19 18:05,2020/6/9 16:59,2,0,"1,933.72",惠州学院
17520,用户26550,2020/2/19 18:05,2020/6/17 7:42,1,0,"1,937.80",惠州学院
17521,用户26551,2020/2/19 18:05,2020/5/17 11:42,5,0,"5,042.97",惠州学院
17522,用户26552,2020/2/19 18:05,2020/5/5 20:26,1,0,"3,369.93",惠州学院
17523,用户26553,2020/2/19 18:05,2020/6/2 15:02,3,0,"3,558.93",惠州学院
17524,用户26541,2020/2/19 18:05,2020/5/8 15:13,2,0,"1,689.98",惠州学院
17525,用户26542,2020/2/19 18:05,2020/6/11 11:30,1,0,"2,860.20",惠州学院
17526,用户26543,2020/2/19 18:05,2020/6/9 11:23,1,0,"3,954.92",惠州学院
17527,用户26544,2020/2/19 18:05,2020/4/9 21:41,1,0,723.15,惠州学院
17528,用户26545,2020/2/19 18:05,2020/5/19 14:03,2,0,754.02,惠州学院
17529,用户26546,2020/2/19 18:05,2020/5/2 13:57,1,0,"1,185.55",惠州学院
17530,用户26535,2020/2/19 18:05,2020/5/4 0:59,2,0,"3,860.98",惠州学院
17531,用户26536,2020/2/19 18:05,2020/6/12 0:45,2,0,"6,647.20",惠州学院
17532,用户26537,2020/2/19 18:05,2020/5/22 12:42,1,0,598.57,惠州学院
17533,用户26538,2020/2/19 18:05,2020/5/27 21:40,1,0,"5,406.15",惠州学院
17534,用户26539,2020/2/19 18:05,2020/5/10 13:49,2,0,"5,974.47",惠州学院
17535,用户26540,2020/2/19 18:05,2020/6/17 0:45,1,0,18.72,惠州学院
17536,用户26528,2020/2/19 18:05,2020/5/26 14:43,2,0,"3,931.60",惠州学院
17537,用户26529,2020/2/19 18:05,2020/5/27 15:20,3,0,"8,255.68",惠州学院
17538,用户26530,2020/2/19 18:05,2020/5/25 23:29,3,0,"4,733.63",惠州学院
17539,用户26531,2020/2/19 18:05,2020/2/24 16:26,1,1,0,惠州学院
17540,用户26532,2020/2/19 18:05,2020/4/29 10:51,1,0,"1,045.18",惠州学院
17541,用户26533,2020/2/19 18:05,2020/6/17 21:36,3,0,"8,192.62",惠州学院
17542,用户26534,2020/2/19 18:05,2020/5/10 21:40,1,0,"3,205.25",惠州学院
17543,用户26521,2020/2/19 18:05,2020/6/14 22:26,2,0,"4,362.57",惠州学院
17544,用户26522,2020/2/19 18:05,2020/3/28 15:24,1,0,711.87,惠州学院
17545,用户26523,2020/2/19 18:05,2020/5/9 14:18,2,0,"1,795.45",惠州学院
17546,用户26524,2020/2/19 18:05,2020/6/9 14:44,4,0,"1,962.25",惠州学院
17547,用户26525,2020/2/19 18:05,2020/5/8 15:01,3,0,"1,409.73",惠州学院
17548,用户26526,2020/2/19 18:05,2020/6/16 14:28,2,0,"1,452.80",惠州学院
17549,用户26527,2020/2/19 18:05,2020/5/24 22:27,3,0,"5,250.22",惠州学院
17550,用户26516,2020/2/19 18:05,2020/6/7 11:51,2,0,"5,199.60",惠州学院
17551,用户26517,2020/2/19 18:05,2020/6/2 11:57,2,0,"6,273.83",惠州学院
17552,用户26518,2020/2/19 18:05,2020/4/26 19:59,2,0,"3,438.35",惠州学院
17553,用户26519,2020/2/19 18:05,2020/5/17 14:58,3,0,"2,150.63",惠州学院
17554,用户26520,2020/2/19 18:05,2020/6/9 14:44,3,0,"3,430.60",惠州学院
17555,用户26509,2020/2/19 18:05,2020/5/26 9:40,3,1,"9,772.02",惠州学院
17556,用户26510,2020/2/19 18:05,2020/6/12 17:30,2,0,"2,195.85",惠州学院
17557,用户26511,2020/2/19 18:05,2020/6/13 11:08,1,0,"2,996.33",惠州学院
17558,用户26512,2020/2/19 18:05,2020/6/9 16:16,3,0,"3,926.08",惠州学院
17559,用户26513,2020/2/19 18:05,2020/6/4 9:58,5,0,795.6,惠州学院
17560,用户26514,2020/2/19 18:05,2020/6/14 22:33,1,0,"1,081.15",惠州学院
17561,用户26515,2020/2/19 18:05,2020/6/14 18:56,2,0,"4,348.35",惠州学院
17562,用户26503,2020/2/19 18:05,2020/5/7 16:56,2,0,"4,815.85",惠州学院
17563,用户26504,2020/2/19 18:05,2020/5/20 14:55,1,0,"7,410.63",惠州学院
17564,用户26505,2020/2/19 18:05,2020/5/18 23:15,3,0,"1,811.52",惠州学院
17565,用户26506,2020/2/19 18:05,2020/4/28 21:57,1,0,"1,105.43",惠州学院
17566,用户26507,2020/2/19 18:05,2020/4/28 20:52,1,0,"2,903.58",惠州学院
17567,用户26508,2020/2/19 18:05,2020/6/5 19:53,3,0,"1,593.05",惠州学院
17568,用户26496,2020/2/19 18:05,2020/5/8 3:47,3,0,"4,124.23",惠州学院
17569,用户26497,2020/2/19 18:05,2020/3/1 20:49,1,0,482.57,惠州学院
17570,用户26498,2020/2/19 18:05,2020/5/6 17:44,1,0,19.3,惠州学院
17571,用户26499,2020/2/19 18:05,2020/4/28 15:05,1,0,"1,510.95",惠州学院
17572,用户26500,2020/2/19 18:05,2020/6/17 10:29,3,0,"16,871.93",惠州学院
17573,用户26501,2020/2/19 18:05,2020/6/16 16:36,1,0,"1,989.03",惠州学院
17574,用户26502,2020/2/19 18:05,2020/6/14 16:25,3,0,"8,405.13",惠州学院
17575,用户26488,2020/2/19 18:05,2020/5/9 17:49,3,0,"7,906.27",惠州学院
17576,用户26489,2020/2/19 18:05,2020/5/3 15:39,3,0,"3,963.23",惠州学院
17577,用户26490,2020/2/19 18:05,2020/5/8 15:36,3,0,"5,015.67",惠州学院
17578,用户26491,2020/2/19 18:05,2020/4/30 10:55,1,0,"1,208.62",惠州学院
17579,用户26492,2020/2/19 18:05,2020/4/28 12:36,1,0,912.23,惠州学院
17580,用户26493,2020/2/19 18:05,2020/5/12 11:09,5,0,"3,613.93",惠州学院
17581,用户26494,2020/2/19 18:05,2020/6/10 9:52,1,0,"4,862.35",惠州学院
17582,用户26495,2020/2/19 18:05,2020/5/3 11:13,2,0,"1,813.13",惠州学院
17583,用户26482,2020/2/19 18:05,2020/3/27 17:24,1,0,726.55,惠州学院
17584,用户26483,2020/2/19 18:05,2020/5/2 23:51,2,0,"1,740.15",惠州学院
17585,用户26484,2020/2/19 18:05,2020/5/2 20:45,2,0,"1,155.65",惠州学院
17586,用户26485,2020/2/19 18:05,2020/4/22 22:25,4,0,"1,928.75",惠州学院
17587,用户26486,2020/2/19 18:05,2020/5/4 8:57,2,0,"5,424.10",惠州学院
17588,用户26487,2020/2/19 18:05,2020/5/23 14:09,5,0,247.32,惠州学院
17589,用户26475,2020/2/19 18:05,2020/5/1 20:10,2,0,"1,019.77",惠州学院
17590,用户26476,2020/2/19 18:05,2020/5/1 17:09,2,0,643.18,惠州学院
17591,用户26477,2020/2/19 18:05,2020/6/17 8:59,3,0,"7,198.23",惠州学院
17592,用户26478,2020/2/19 18:05,2020/4/27 22:59,1,0,674,惠州学院
17593,用户26479,2020/2/19 18:05,2020/5/19 15:21,1,0,268.88,惠州学院
